probeID	Array1Dye1	Array2Dye1	Array3Dye1	Array4Dye1	Array5Dye1	Array6Dye1	Array7Dye1	Array8Dye1	Array9Dye1	Array10Dye1	Array11Dye1	Array12Dye1	Array13Dye1	Array14Dye1	Array15Dye1	Array16Dye1	Array17Dye1	Array18Dye1
1416098_at	6.61618	6.423283	6.08775	6.13082	6.067155	5.995462	6.075194	5.980426	5.973947	6.082578	6.088271	6.224639	6.198292	6.109199	6.108613	6.143693	6.236634	6.140811
1416099_at	11.769131	11.75389	11.741166	11.68663	11.77994	11.765411	11.707436	11.759358	11.706085	11.736498	11.713338	11.77384	11.695627	11.738282	11.73342	11.76408	11.694437	11.73328
1416100_at	10.273015	10.122216	10.295885	10.215711	10.153025	10.133764	10.149027	10.175192	10.082357	10.182298	10.107605	10.190041	10.296433	10.285684	10.367715	10.264515	10.161318	10.285815
1416101_a_at	9.791628	9.822701	10.757505	10.72588	10.176517	10.058655	9.413797	9.496787	9.42205	9.403826	10.063253	10.118649	10.248244	10.219817	10.333386	10.340692	10.707478	10.741804
1416102_at	9.228496	9.100787	9.212682	9.141338	9.317487	9.003637	9.071767	9.310361	9.36217	9.26984	9.334609	9.363852	9.097435	9.119932	9.089315	9.297538	9.060198	9.203469
1416103_at	7.377943	7.628255	7.489944	7.316578	7.480382	7.613202	7.662082	7.706612	7.656769	7.73609	7.536813	7.518808	7.207818	7.378915	6.90748	7.370869	7.170269	7.320492
1416104_at	9.243242	9.288931	9.39152	9.368693	9.093477	9.092102	9.247218	9.300082	9.272664	9.272891	9.035276	9.134409	9.304479	9.273104	9.17577	9.302804	9.223601	9.371762
1416105_at	10.404692	10.430241	10.182256	10.085153	10.406417	10.496136	9.242361	9.210192	9.142713	9.138406	9.260954	9.311293	10.007407	9.895587	10.02781	10.100553	10.129127	10.038046
1416106_at	8.436791	8.523317	8.288056	8.103019	8.625455	8.519447	8.287167	8.669818	8.413599	8.503875	8.269836	8.393837	8.358398	8.476553	8.206561	8.416623	8.185011	8.194837
1416107_at	6.585809	6.763562	6.709499	6.590159	6.403602	6.641118	6.975028	6.710974	6.628783	6.601934	6.753043	6.553451	6.7859	6.635369	6.821303	6.722031	6.419517	6.625726
1416108_a_at	9.162074	9.015001	9.207681	9.213209	9.245508	9.064125	8.474769	8.770366	8.498847	8.564645	8.458622	8.631501	9.192686	9.171604	9.296999	9.241879	9.051317	9.195851
1416109_at	9.691595	9.869591	9.865197	9.830497	9.6901	9.705956	9.693378	9.864572	9.750302	9.799285	9.79305	9.793229	9.822867	9.785809	9.770012	9.803171	9.771979	9.820335
1416110_at	7.627281	7.832706	7.7306	7.632773	7.716592	7.706112	7.555267	7.70967	7.630697	7.768864	7.818622	7.797119	7.632173	7.811889	7.565728	7.854699	7.680001	7.70943
1416111_at	5.561352	5.527011	5.816511	5.785012	5.74579	5.850696	5.538454	5.676613	5.779939	5.618049	5.473789	5.53831	5.553887	5.487397	5.631469	5.484281	5.933516	5.707711
1416112_at	12.301404	12.406694	12.347411	12.204042	12.30341	12.241459	12.37402	12.259664	12.238976	12.249076	12.150636	12.227463	12.25221	12.301224	12.342706	12.30566	12.329526	12.368852
1416113_at	11.037029	11.023942	11.095718	10.982064	10.825972	10.826609	10.863069	10.905745	10.967521	10.893525	10.939423	10.908049	10.911309	10.902284	10.948431	10.961097	10.987901	11.024192
1416114_at	7.103912	7.011151	6.920015	6.95616	7.041317	7.268667	7.111465	7.268341	7.224591	7.273804	7.01232	7.273126	7.032429	6.813152	6.991193	7.086813	6.773959	7.154515
1416115_at	8.165049	8.207881	8.172538	8.075455	8.119002	8.118974	8.004602	8.086662	7.997052	8.040716	8.067264	7.950129	8.077576	8.168042	8.09191	8.15059	7.952231	8.048261
1416116_at	6.092208	5.837953	5.710359	5.711955	6.274712	5.894626	5.878444	5.769379	5.658625	5.615212	5.716962	5.729809	5.956983	5.962223	5.809339	5.761173	5.705557	5.979378
1416117_at	5.827097	5.698913	5.869615	5.852384	5.676913	5.71508	5.793711	5.43507	5.402211	5.624821	5.617776	5.484928	5.715422	5.559005	5.804184	5.704657	5.631783	5.918462
1416118_at	3.755588	3.836375	3.840228	3.922947	3.826742	4.01069	3.769791	3.904958	3.870831	3.834919	3.97114	3.863057	3.741376	3.887271	3.824753	3.679972	3.962869	3.94962
1416119_at	12.100623	12.225723	12.24632	12.305066	12.255009	12.226051	12.260952	12.202277	12.219475	12.204478	12.225951	12.150087	12.197835	12.182142	12.127365	12.181864	12.219351	12.239144
1416120_at	5.651769	5.822737	5.995191	6.134001	5.819168	5.702765	5.867677	5.773456	5.826582	5.825738	5.684769	5.790317	5.778809	5.849323	5.718716	5.753372	6.194367	5.919138
1416121_at	5.789624	5.967979	5.868782	5.861295	5.855223	5.867831	5.97452	5.820999	5.885955	5.749081	5.791935	5.856601	6.018037	5.879783	5.815206	5.891825	5.879783	5.84734
1416122_at	7.60879	7.72091	8.165634	8.040447	7.771538	7.948648	8.021069	7.944793	7.72456	7.804561	7.878562	7.89615	7.937947	7.745973	7.827625	7.832863	7.868158	7.84322
1416123_at	6.035768	5.528835	5.875972	5.5174	5.775672	5.565722	5.940484	5.392167	5.322818	5.237206	5.513722	5.381826	5.774046	5.531451	5.811256	5.661228	5.876354	5.711716
1416124_at	4.275256	4.094878	4.177563	4.253526	4.302872	4.124224	4.072847	3.809826	4.056789	4.145585	4.155169	3.93937	4.093122	4.055241	4.07474	4.127938	4.189837	4.060337
1416125_at	9.767357	9.691243	9.144499	9.259335	9.050094	9.0409	9.920064	10.135577	10.050361	10.070303	9.112296	9.079326	9.78366	9.80017	8.967687	9.088907	9.221569	9.284033
1416126_at	6.958267	7.026377	7.036828	6.927955	6.934845	7.021887	6.991986	6.830896	6.678618	6.752732	6.938307	6.74288	6.785654	6.927449	6.974018	6.866117	6.957367	6.904554
1416127_a_at	9.565404	9.618163	9.551986	9.480967	9.38631	9.400473	9.416667	9.447594	9.232297	9.344193	9.353338	9.313338	9.478398	9.417961	9.429043	9.466204	9.433855	9.48257
1416128_at	8.135902	8.091246	8.214771	8.132215	8.478747	8.403661	7.881583	7.601665	7.669812	7.556091	7.220834	7.360384	7.903898	7.801765	7.796372	7.855381	8.249476	8.266829
1416129_at	11.654249	11.681887	11.538024	11.524418	12.022728	12.089224	11.716412	11.666945	12.218006	12.249003	11.154467	11.148935	11.592973	11.479638	11.83564	11.903959	11.422673	11.465
1416130_at	8.474052	8.567697	8.776516	8.612167	8.560196	8.643453	8.383674	8.427616	8.543587	8.567296	8.234073	8.355076	8.473039	8.558403	8.525724	8.656096	8.722759	8.696947
1416131_s_at	7.136722	7.4902	7.576411	7.61528	7.225778	7.409742	7.268342	8.074512	8.111676	8.123223	7.440581	7.778439	7.545984	7.756984	7.14207	7.31238	7.35171	7.372563
1416132_at	7.028908	7.006394	6.999376	7.003156	6.871517	6.939963	6.761934	7.129116	7.127337	7.065913	6.955178	7.115077	6.830112	6.683232	6.826342	6.869709	6.87613	6.595306
1416133_at	9.266826	9.256866	9.29256	9.175258	9.17274	9.179087	9.255407	9.365912	9.461765	9.505849	9.242223	9.28863	9.196045	9.29366	9.252149	9.237907	9.248315	9.128936
1416134_at	6.146113	6.274975	6.206889	6.155912	6.197957	6.329207	6.209866	5.91256	6.179168	5.846675	6.386887	5.981428	6.310461	6.080077	6.429632	6.312142	6.192418	6.209529
1416135_at	8.592558	8.554614	8.142225	8.218204	8.45524	8.413128	8.650812	8.713733	8.3976	8.465011	8.534917	8.498283	8.30956	8.322762	8.139684	8.377005	8.130352	8.09519
1416136_at	6.17579	6.155235	6.173009	6.385235	6.251389	6.302129	6.541316	6.461415	6.170228	6.052352	6.301266	6.519358	6.172867	6.239045	6.065632	6.222376	6.275508	6.488552
1416137_at	8.148995	8.194356	8.297474	8.142072	8.106352	8.001738	8.253284	8.311123	8.251253	8.278158	8.139913	8.18638	8.225092	8.19439	8.168881	8.109564	8.121832	8.063568
1416138_at	9.681733	9.640971	9.61502	9.538805	9.550857	9.365985	9.678999	9.927523	9.890821	9.95235	9.866926	9.888817	9.754751	9.620342	9.686103	9.775874	9.628589	9.569906
1416139_at	6.937316	6.93224	6.789814	6.965529	6.905607	6.929558	6.918177	6.949877	6.923944	6.85757	7.095875	6.922731	6.868601	6.81654	7.056375	6.993695	6.824661	6.922178
1416140_a_at	8.157312	8.140106	8.31291	8.216345	8.232295	8.280162	8.166016	8.334905	8.21329	8.389115	8.124638	8.280335	8.18734	8.155456	7.995636	8.12397	8.152011	8.210361
1416141_a_at	13.2298	13.265332	13.129712	13.064419	13.215525	13.244995	13.320315	13.26348	13.196818	13.202769	13.127051	13.19673	13.160777	13.083218	13.176805	13.159444	13.096952	13.098637
1416142_at	6.198359	6.318422	6.815016	6.764037	6.320068	6.094841	7.530412	7.803691	7.621914	7.732349	7.573669	7.596241	6.784844	7.063935	6.766675	6.869878	6.798966	6.861308
1416143_at	12.146464	12.298638	12.319738	12.265413	12.201623	12.194814	12.294509	12.314481	12.238587	12.334781	12.291792	12.307507	12.308093	12.274849	12.329729	12.373362	12.337164	12.20575
1416144_a_at	8.945272	9.030848	9.054437	9.257215	9.214366	8.996573	9.211054	9.68611	9.665546	9.774134	9.434445	9.331884	9.432215	9.312849	9.080425	9.237347	9.140382	8.988364
1416145_at	9.40758	9.349696	9.425655	9.493604	9.563956	9.578673	9.796658	9.82829	9.807272	9.816755	9.61388	9.699657	9.559498	9.538499	9.486484	9.418264	9.335995	9.275631
1416146_at	9.592361	9.455167	9.506733	9.403536	9.545909	9.494362	9.59959	9.66773	9.531723	9.586801	9.471435	9.454337	9.612169	9.476034	9.48795	9.487286	9.327187	9.410839
1416147_at	8.252784	8.168885	8.260255	8.215329	8.233372	8.287789	8.203854	8.155798	8.049571	8.033689	7.977155	8.013706	8.08831	7.718419	7.896262	8.116836	8.116273	8.278504
1416148_at	8.687942	8.72264	8.834588	8.831813	8.684435	8.617642	8.737746	8.772693	8.862489	8.909907	8.852879	8.891503	8.725785	8.70333	8.712413	8.714051	8.815887	8.799896
1416149_at	4.897742	4.745083	5.843828	5.824074	5.329534	5.39432	5.636252	5.908604	5.805536	5.818161	5.28367	5.443301	5.349519	5.340994	5.441643	5.458879	5.623163	5.848064
1416150_a_at	9.073179	9.095545	8.902931	8.879005	9.410581	9.114487	8.482623	8.697463	8.432746	8.479704	8.510329	8.535761	9.139321	9.120565	9.053963	8.979802	8.624672	8.719373
1416151_at	6.379749	6.46805	6.398757	6.32512	6.69296	6.629211	6.000068	6.382898	6.093474	6.168295	6.016456	6.327536	6.46805	6.553514	6.181106	6.465514	6.230337	6.342884
1416152_a_at	7.482233	7.399667	7.24606	7.325781	7.760301	7.623769	6.993781	7.342622	6.655659	6.936335	7.057358	7.176898	7.66126	7.706931	7.382103	7.487728	7.085884	7.183576
1416153_at	9.928793	9.923002	10.132526	9.967296	9.953782	9.933858	10.263661	10.259969	10.216188	10.281129	10.145414	10.179126	10.209573	10.171674	10.29148	10.236862	10.036303	10.091059
1416154_at	5.564255	5.530314	5.498813	5.473187	5.613268	5.463127	5.558357	5.517033	5.578982	5.631653	5.5999	5.449955	5.568345	5.552896	5.704338	5.48137	5.569867	5.65115
1416155_at	8.163588	8.222359	7.918575	8.099023	8.12928	8.165045	8.325399	8.58196	8.337116	8.378708	8.369974	8.295964	8.149147	8.124075	7.93365	8.119952	8.021208	7.887546
1416156_at	8.474381	8.63162	8.440231	8.442843	8.594961	8.537064	8.547577	8.805046	8.277622	8.293307	8.375903	8.527528	8.456967	8.504364	8.322195	8.378416	8.371193	8.355977
1416157_at	5.814537	5.782823	5.547818	5.506477	5.906316	5.971002	5.212595	5.080704	5.359914	5.245032	5.330642	5.458426	5.570596	5.366278	5.47795	5.513914	5.295203	5.309726
1416158_at	6.59499	6.855829	7.16543	7.207472	7.038174	6.902391	7.383664	8.021504	7.525962	7.618743	7.686711	7.549838	7.210914	7.145935	7.213686	7.324098	7.167873	6.823038
1416159_at	7.988645	7.973248	8.343551	8.373806	8.374775	8.345815	8.72449	8.968888	8.676716	8.635053	8.32942	8.422689	8.281165	8.352335	8.309653	8.396551	8.249465	8.247103
1416160_at	6.237842	6.168919	6.185292	6.538875	6.167263	6.410242	6.42888	6.573026	6.696387	6.638298	6.519355	6.403144	6.257245	6.32012	6.406721	6.319387	6.235628	6.287125
1416161_at	9.07267	9.102814	9.194428	9.255441	9.058494	9.038711	9.080975	9.398448	9.437952	9.421428	9.22304	9.327158	9.333486	9.163528	9.07767	9.193438	9.25712	9.056743
1416162_at	7.513013	7.657463	7.681287	7.615595	7.553609	7.519306	7.385512	7.468566	7.514129	7.590642	7.660811	7.65976	7.353012	7.392833	7.313996	7.583266	7.231849	7.297003
1416163_at	8.348126	8.271344	8.327956	8.291778	8.277408	8.136469	8.21392	8.27822	8.251335	8.289131	8.209446	8.216978	8.225054	8.289055	8.234096	8.314977	8.203663	8.178514
1416164_at	6.675021	6.681219	7.039464	7.035793	6.938443	6.974018	7.153971	7.346957	7.25837	7.094322	6.983335	7.039464	6.563888	6.953471	6.712464	6.809886	6.964891	7.075006
1416165_at	6.781897	6.846505	6.821947	6.899135	6.796172	6.820196	7.207531	7.145576	6.936797	6.850785	6.858074	6.819126	6.836395	6.650337	6.653155	6.529042	6.91065	7.090487
1416166_a_at	9.745256	9.531056	9.653007	9.705908	10.068603	9.865944	9.582424	10.050851	9.734582	9.725575	9.924207	9.889736	9.680373	9.638524	9.826339	9.681617	9.633217	9.572043
1416167_at	11.557291	11.643952	11.43454	11.336022	11.672696	11.560317	11.63621	11.617767	11.229193	11.280561	11.527012	11.52921	11.277396	11.293878	11.554425	11.620247	11.345291	11.241671
1416168_at	12.910512	12.930612	12.908297	12.898562	12.799684	12.786745	12.833636	12.792402	12.870967	12.94349	12.804337	12.805986	12.860665	12.81928	12.877753	12.873313	12.906908	12.888953
1416169_at	4.188003	4.056497	4.453678	4.209579	4.342967	4.244128	4.28281	4.19487	4.158757	4.141724	4.238446	4.234215	4.372457	4.172867	4.174775	4.03405	4.266821	4.322226
